Rank,Release Group,Worldwide,year,Domestic %,Foreign %,Domestic (in $),Foreign (in $)
7434,Boricua's Bond,71046,2000,1.0,0.0,71046,0
7435,Rosencrantz and Guildenstern Are Undead,71007,2010,1.0,0.0,71007,0
7436,Freaks of Nature,70958,2015,1.0,0.0,70958,0
7437,Norman Lear: Just Another Version of You,70950,2016,1.0,0.0,70950,0
7438,Todo el poder,70920,2003,1.0,0.0,70920,0
7439,The Better Angels,70918,2014,1.0,0.0,70918,0
7440,4:44 Last Day on Earth,70851,2012,0.2512455716927072,0.7487544283072928,17801,53050
7441,Seasons of Gray,70605,2013,1.0,0.0,70605,0
7442,Fireflies in the Garden 2011 Re-release,70600,2011,1.0,0.0,70600,0
7443,Snipes,70569,2002,1.0,0.0,70569,0
7444,Go for Sisters,70495,2013,1.0,0.0,70495,0
7445,The Fog 2018 Re-release,70421,2018,1.0,0.0,70421,0
7446,Over Your Cities Grass Will Grow,70256,2010,0.7302009792757914,0.2697990207242086,51301,18955
7447,Wastelander,70045,2018,1.0,0.0,70045,0
7448,Manic,69958,2003,1.0,0.0,69958,0
7449,Turn It Around: The Story of East Bay Punk,69787,2017,1.0,0.0,69787,0
7450,Mga munting tinig,69739,2003,1.0,0.0,69739,0
7451,Assassination of a High School President,69564,2010,0.0,1.0,0,69564
7452,Dopamine,69544,2003,1.0,0.0,69544,0
7453,Chef Flynn,69542,2018,0.9836789278421674,0.016321072157832676,68407,1135
7454,Back to the Jurassic,69423,2015,0.0626737536551287,0.9373262463448713,4351,65072
7455,An Inconsistent Truth,69394,2012,1.0,0.0,69394,0
7456,BBC2 Play of the Week: Langrishe Go Down,69338,2002,1.0,0.0,69338,0
7457,Siddharth,69310,2014,0.8734237483768575,0.1265762516231424,60537,8773
7458,Rocky Handsome,69289,2016,0.0,1.0,0,69289
7459,Girls Can't Swim,69250,2002,1.0,0.0,69250,0
7460,Bajatey Raho,69085,2013,0.8018672649634508,0.19813273503654918,55397,13688
7461,The Pinochet Case,68934,2001,0.5179011808396438,0.4820988191603563,35701,33233
7462,My Entire High School Sinking Into the Sea,68883,2017,1.0,0.0,68883,0
7463,Klown 2012 Re-release,68795,2012,1.0,0.0,68795,0
7464,Strange Powers: Stephin Merritt and the Magnetic Fields,68719,2010,1.0,0.0,68719,0
7465,Bundy,68716,2002,0.08837825251760871,0.9116217474823913,6073,62643
7466,Noma My Perfect Storm,68622,2015,0.30791874326017893,0.692081256739821,21130,47492
7467,Take Me to the River,68598,2014,1.0,0.0,68598,0
7468,Mastizaade,68583,2016,0.6328536226178499,0.3671463773821501,43403,25180
7469,Wildflower,68577,2016,0.2633827668168628,0.7366172331831372,18062,50515
7470,Cowboys and Angels,68568,2004,0.49499766654999416,0.5050023334500058,33941,34627
7471,Outside In,68492,2018,1.0,0.0,68492,0
7472,Alive and Kicking,68485,2017,1.0,0.0,68485,0
7473,Last Year at Marienbad 2019 Re-release,68402,2019,0.9272389696207713,0.07276103037922868,63425,4977
7474,Budrus,68353,2010,1.0,0.0,68353,0
7475,2012: Time for Change,68339,2010,1.0,0.0,68339,0
7476,The Eyes of Orson Welles,68328,2018,0.15005561409670998,0.84994438590329,10253,58075
7477,10x10,68260,2018,0.033152651626135364,0.9668473483738647,2263,65997
7478,Shake Hands with the Devil: The Journey of Roméo Dallaire,68249,2005,1.0,0.0,68249,0
7479,Maidentrip,68243,2013,1.0,0.0,68243,0
7480,Le Amiche,68167,2010,1.0,0.0,68167,0
7481,¡He matado a mi marido!,68017,2019,0.6730229207404032,0.32697707925959685,45777,22240
7482,I Am Big Bird: The Caroll Spinney Story,67845,2015,1.0,0.0,67845,0
7483,The Messenger,67816,2015,1.0,0.0,67816,0
7484,Summer in the Forest,67743,2017,0.6722761023279158,0.3277238976720842,45542,22201
7485,Sanam Teri Kasam,67736,2016,0.32657670957836304,0.673423290421637,22121,45615
7486,What Alice Found,67436,2003,1.0,0.0,67436,0
7487,Beyond the Gates,67433,2004,1.0,0.0,67433,0
7488,The Greasy Strangler,67427,2016,0.6804099248075697,0.3195900751924303,45878,21549
7489,For No Good Reason,67421,2014,1.0,0.0,67421,0
7490,Making the Five Heartbeats,67415,2018,1.0,0.0,67415,0
7491,Being Frank,67343,2019,1.0,0.0,67343,0
7492,The Doctor from India,67136,2018,1.0,0.0,67136,0
7493,The Sun Behind the Clouds: Tibet's Struggle for Freedom,67095,2010,1.0,0.0,67095,0
7494,The Autobiography of Nicolae Ceausescu,67093,2010,0.5071020821844305,0.4928979178155694,34023,33070
7495,Turbo Kid,67069,2015,1.0,0.0,67069,0
7496,Side by Side,67054,2012,0.8772780147343932,0.12272198526560682,58825,8229
7497,"3100, Run and Become",66789,2018,0.9810597553489347,0.018940244651065294,65524,1265
7498,Pandora's Promise,66680,2013,1.0,0.0,66680,0
7499,Max Rose,66680,2016,1.0,0.0,66680,0
7500,Vodka Lemon,66361,2004,1.0,0.0,66361,0
7501,The Town Is Quiet,66303,2001,1.0,0.0,66303,0
7502,King Georges,66175,2016,1.0,0.0,66175,0
7503,Dancing Across Borders,66166,2010,1.0,0.0,66166,0
7504,Out in the Dark,66017,2013,0.4084705454655619,0.5915294545344381,26966,39051
7505,The Talent Given Us,65827,2005,1.0,0.0,65827,0
7506,Titanic Town,65793,2000,1.0,0.0,65793,0
7507,D-Day,65536,2013,0.0,1.0,0,65536
7508,Architects of Denial,65424,2017,1.0,0.0,65424,0
7509,Blind Shaft,65383,2003,0.5088784546441736,0.4911215453558264,33272,32111
7510,Mail Order Wife,65369,2005,0.9543820465358197,0.045617953464180266,62387,2982
7511,Sing Your Song,65310,2012,0.730638493339458,0.26936150666054204,47718,17592
7512,Mad About Mambo,65283,2000,1.0,0.0,65283,0
7513,Spooky House,65238,2002,1.0,0.0,65238,0
7514,You've Been Trumped,65220,2012,0.44883471327813557,0.5511652867218645,29273,35947
7515,One 2004 Re-release,65172,2004,1.0,0.0,65172,0
7516,An Adolescent 2005 Re-release,65171,2005,1.0,0.0,65171,0
7517,Through a Lens Darkly: Black Photographers and the Emergence of a People,65169,2014,1.0,0.0,65169,0
7518,The Lesson,65142,2015,0.13885051119093672,0.8611494888090633,9045,56097
7519,Gaudi Afternoon,65115,2002,0.08996391000537511,0.9100360899946249,5858,59257
7520,Aberdeen,65090,2001,1.0,0.0,65090,0
7521,Racing Dreams,65082,2010,1.0,0.0,65082,0
7522,Last Resort,65041,2001,0.5732230439261389,0.4267769560738611,37283,27758
7523,Toys in the Attic 2012 Re-release,64918,2012,1.0,0.0,64918,0
7524,Manolo: the Boy Who Made Shoes for Lizards,64889,2017,0.9255189631524604,0.07448103684753965,60056,4833
7525,Searching for Ingmar Bergman,64742,2018,0.5666491612863366,0.4333508387136635,36686,28056
7526,"Monrovia, Indiana",64596,2018,0.9899064957582513,0.010093504241748714,63944,652
7527,Battle of the Brides,64572,2011,1.0,0.0,64572,0
7528,Let the Fire Burn,64489,2013,1.0,0.0,64489,0
7529,Trilogy: The Weeping Meadow,64424,2005,0.38752638768160935,0.6124736123183907,24966,39458
7530,Badmaa$h Company,64398,2010,0.0,1.0,0,64398
7531,Just a Kiss,64389,2002,1.0,0.0,64389,0
7532,Rock School,64310,2005,1.0,0.0,64310,0
7533,Paulette 2015 Re-release,64125,2015,0.4599454191033138,0.5400545808966861,29494,34631
7534,Girl Asleep,64056,2016,0.9411920819283127,0.058807918071687275,60289,3767
7535,Making Waves: The Art of Cinematic Sound,63998,2019,0.8304009500296884,0.16959904997031158,53144,10854
7536,Jealousy,63946,2014,1.0,0.0,63946,0
7537,Only the Strong Survive,63778,2003,0.9028348333281069,0.09716516667189314,57581,6197
7538,Her Majesty,63652,2004,1.0,0.0,63652,0
7539,The Details,63595,2012,1.0,0.0,63595,0
7540,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,63469,2012,0.08038570010556334,0.9196142998944367,5102,58367
7541,All About Eve 2000 Re-release,63463,2000,1.0,0.0,63463,0
7542,I Smile Back,63373,2015,0.9268615972101684,0.07313840278983164,58738,4635
7543,Nijinsky: The Diaries of Vaslav Nijinsky,63364,2002,0.8832775708604255,0.11672242913957452,55968,7396
7544,Trapped,63241,2016,1.0,0.0,63241,0
7545,The Last of the Unjust,63136,2013,0.6424702230106437,0.3575297769893563,40563,22573
7546,No Tears for the Dead,63063,2014,1.0,0.0,63063,0
7547,Creative Control,63014,2016,1.0,0.0,63014,0
7548,The Mudge Boy,62852,2004,1.0,0.0,62852,0
7549,The Gardener,62734,2018,1.0,0.0,62734,0
7550,The Swan,62716,2018,0.0377415651508387,0.9622584348491613,2367,60349
7551,Cool It,62713,2010,1.0,0.0,62713,0
7552,No Such Thing,62703,2002,1.0,0.0,62703,0
7553,A Year Without Love,62676,2005,0.38900057438253877,0.6109994256174612,24381,38295
7554,Drunk Stoned Brilliant Dead,62660,2015,1.0,0.0,62660,0
7555,The Tiger Hunter,62398,2017,1.0,0.0,62398,0
7556,Mifune: The Last Samurai,62279,2016,1.0,0.0,62279,0
7557,Public Speaking,62173,2011,1.0,0.0,62173,0
7558,Proteus,62031,2004,1.0,0.0,62031,0
7559,Trigun: Badlands Rumble 2011 Re-release,62027,2011,1.0,0.0,62027,0
7560,Kites The Remix,61997,2010,0.6739519654176815,0.3260480345823185,41783,20214
7561,"I, Me aur Main",61863,2013,0.0,1.0,0,61863
7562,Dark Star: HR Gigers Welt,61845,2015,1.0,0.0,61845,0
7563,In a Valley of Violence,61797,2016,1.0,0.0,61797,0
7564,If a Tree Falls: A Story of the Earth Liberation Front,61794,2011,1.0,0.0,61794,0
7565,River Runs Red,61789,2018,0.1601094045865769,0.8398905954134231,9893,51896
7566,Amour Fou,61693,2014,0.22209975199779552,0.7779002480022045,13702,47991
7567,Quill: The Life of a Guide Dog 2012 Re-release,61674,2012,0.2541427505918215,0.7458572494081784,15674,46000
7568,Backwards,61465,2012,1.0,0.0,61465,0
7569,Donald Cried,61406,2017,1.0,0.0,61406,0
7570,Here and Now,61271,2018,0.22673042711886537,0.7732695728811346,13892,47379
7571,Never Goin' Back,61271,2018,1.0,0.0,61271,0
7572,The Seasons In Quincy: Four Portraits of John Berger,61267,2016,0.46445884407592997,0.53554115592407,28456,32811
7573,The Outcasts,61250,2017,0.023755102040816326,0.9762448979591837,1455,59795
7574,The Untamed,61249,2017,0.45050531437247954,0.5494946856275205,27593,33656
7575,Judy Berlin,61236,2000,1.0,0.0,61236,0
7576,The Mountain,61035,2019,1.0,0.0,61035,0
7577,The Bodyguard 2012 Re-release,61020,2012,1.0,0.0,61020,0
7578,Independent Lens: Don't Stop Believin': Everyman's Journey,61018,2013,1.0,0.0,61018,0
7579,The Sacrifice 2017 Re-release,61018,2017,1.0,0.0,61018,0
7580,Love U... Mr. Kalakaar!,60956,2011,0.7965909836603452,0.20340901633965483,48557,12399
7581,Chelsea Walls,60902,2002,1.0,0.0,60902,0
7582,The Wicker Man 2013 Re-release,60891,2013,1.0,0.0,60891,0
7583,It's a Disaster,60818,2013,1.0,0.0,60818,0
7584,You I Love,60815,2004,1.0,0.0,60815,0
7585,A Kid Like Jake,60784,2018,0.9608285075019742,0.039171492498025796,58403,2381
7586,Apprentice,60752,2016,0.042434816960758494,0.9575651830392415,2578,58174
7587,How to Live Forever,60630,2011,1.0,0.0,60630,0
7588,Viper Club,60607,2018,1.0,0.0,60607,0
7589,Too Late,60438,2016,1.0,0.0,60438,0
7590,Limelight,60335,2011,1.0,0.0,60335,0
7591,Crime After Crime,60291,2011,1.0,0.0,60291,0
7592,Edvard Munch,60244,2005,0.7227109753668415,0.27728902463315847,43539,16705
7593,Ikiru,60239,2002,1.0,0.0,60239,0
7594,Wetlands 2014 Re-release,60230,2014,0.9875145276440312,0.012485472355968787,59478,752
7595,Presenting Princess Shaw,60197,2016,1.0,0.0,60197,0
7596,Just One Drop,60078,2017,1.0,0.0,60078,0
7597,Gregory Crewdson: Brief Encounters,60064,2012,1.0,0.0,60064,0
7598,Decoding Annie Parker,60048,2014,0.8058553157474021,0.19414468425259793,48390,11658
7599,Down and Out with the Dolls,60000,2003,1.0,0.0,60000,0
7600,The Force,59912,2017,1.0,0.0,59912,0
7601,John Fogerty: 50 Year Trip - Live at Red Rocks,59795,2019,1.0,0.0,59795,0
7602,Where Is Kyra?,59717,2018,1.0,0.0,59717,0
7603,Frontera,59696,2014,1.0,0.0,59696,0
7604,The Extraordinary Voyage,59424,2012,0.8916599353796446,0.1083400646203554,52986,6438
7605,Cheap Thrills,59424,2014,1.0,0.0,59424,0
7606,Sweet Dreams,59403,2013,1.0,0.0,59403,0
7607,Bomb City,59329,2018,1.0,0.0,59329,0
7608,Bang! The Bert Berns Story,59299,2017,1.0,0.0,59299,0
7609,The Young Unknowns,59166,2003,1.0,0.0,59166,0
7610,Digimon Adventure tri. Part 4: Loss,59114,2018,1.0,0.0,59114,0
7611,The Trials of Muhammad Ali,59081,2013,1.0,0.0,59081,0
7612,Screen Door Jesus,59000,2005,1.0,0.0,59000,0
7613,The One I Wrote for You,58872,2014,1.0,0.0,58872,0
7614,Sagrada: The Mystery of Creation 2014 Re-release,58755,2014,1.0,0.0,58755,0
7615,The Conformist 2014 Re-release,58657,2014,1.0,0.0,58657,0
7616,Horn from the Heart: The Paul Butterfield Story,58597,2018,1.0,0.0,58597,0
7617,Putty Hill,58585,2011,0.852061107792097,0.14793889220790304,49918,8667
7618,Eyes Without a Face,58565,2003,1.0,0.0,58565,0
7619,Home Delivery: Aapko... Ghar Tak,58499,2005,1.0,0.0,58499,0
7620,Gozu,58202,2004,1.0,0.0,58202,0
7621,Orlando 2010 Re-release,58198,2010,1.0,0.0,58198,0
7622,Cynthia,58177,2018,1.0,0.0,58177,0
7623,Faust,58132,2013,1.0,0.0,58132,0
7624,In Search of Greatness,58090,2018,1.0,0.0,58090,0
7625,Voices of Iraq,57999,2004,1.0,0.0,57999,0
7626,The Boom,57962,2017,1.0,0.0,57962,0
7627,Springtime in a Small Town,57751,2003,0.7448702186975117,0.25512978130248826,43017,14734
7628,Rififi 2015 Re-release,57749,2015,1.0,0.0,57749,0
7629,Command and Control,57635,2016,1.0,0.0,57635,0
7630,Battleship Potemkin,57620,2011,0.888545643873655,0.11145435612634502,51198,6422
7631,Playback,57587,2012,0.00458436799972216,0.9954156320002778,264,57323
7632,Sold,57527,2016,1.0,0.0,57527,0
7633,Court,57416,2015,0.39880869444057404,0.6011913055594259,22898,34518
7634,Ramen Heads,57345,2018,1.0,0.0,57345,0
7635,Run & Jump,57189,2014,0.3507842417248072,0.6492157582751927,20061,37128
7636,Kuch Khatti Kuch Meethi,57188,2001,1.0,0.0,57188,0
7637,Così ridevano,57009,2001,1.0,0.0,57009,0
7638,Wall,56866,2004,0.2557063974958675,0.7442936025041326,14541,42325
7639,My Joy,56857,2011,0.11076912253548375,0.8892308774645162,6298,50559
7640,The Battle of Algiers 2016 Re-release,56853,2016,1.0,0.0,56853,0
7641,The Disappearance of My Mother,56821,2019,0.43911581985533515,0.5608841801446648,24951,31870
7642,Electric Shadows,56809,2005,0.12549067929377386,0.8745093207062261,7129,49680
7643,Harvard Man,56653,2002,1.0,0.0,56653,0
7644,Farmageddon,56573,2011,1.0,0.0,56573,0
7645,The Two of Us,56558,2005,1.0,0.0,56558,0
7646,Muran,56493,2011,0.5330925955428106,0.46690740445718937,30116,26377
7647,Beyond the Black Rainbow,56491,2012,1.0,0.0,56491,0
7648,Big Men,56286,2014,1.0,0.0,56286,0
7649,Saving Brinton,56218,2017,1.0,0.0,56218,0
7650,Divan,56214,2004,1.0,0.0,56214,0
7651,Wedding Doll,56196,2016,1.0,0.0,56196,0
7652,Notebook,56166,2019,0.0,1.0,0,56166
7653,False Confessions,56165,2017,0.5206979435591561,0.47930205644084395,29245,26920
7654,Kart Racer,56146,2003,1.0,0.0,56146,0
7655,Évolution,55985,2016,0.4424399392694472,0.5575600607305529,24770,31215
7656,Unknown Pleasures,55901,2003,0.20132019105203844,0.7986798089479615,11254,44647
7657,Terms and Conditions May Apply,55824,2013,1.0,0.0,55824,0
7658,Hellion,55708,2014,1.0,0.0,55708,0
7659,XX,55668,2017,0.5552741251706546,0.4447258748293454,30911,24757
7660,Holidays,55621,2016,0.0,1.0,0,55621
7661,As Good as Dead,55618,2010,0.03561796540688266,0.9643820345931173,1981,53637
7662,Finding Joe,55518,2011,1.0,0.0,55518,0
7663,Entertainment,55506,2015,1.0,0.0,55506,0
7664,The Other Side of the Street,55459,2005,1.0,0.0,55459,0
7665,Naam Shabana,55429,2017,0.0,1.0,0,55429
7666,Into Eternity,55366,2011,1.0,0.0,55366,0
7667,Dracula: Pages from a Virgin's Diary,55365,2003,1.0,0.0,55365,0
7668,C.O.G.,55301,2013,1.0,0.0,55301,0
7669,Natural Selection,55282,2012,1.0,0.0,55282,0
7670,The Tracker 2004 Re-release,55188,2004,1.0,0.0,55188,0
7671,Mamma Mia! 2018 Re-release,55168,2018,0.7178255510440835,0.2821744489559165,39601,15567
7672,American Dream: Detroit,55092,2018,1.0,0.0,55092,0
7673,Le joli mai,55038,2013,1.0,0.0,55038,0
7674,Twenty Two 2017 Re-release,55001,2017,0.8508208941655606,0.14917910583443938,46796,8205
7675,Zombeavers,54985,2014,0.27183777393834685,0.7281622260616532,14947,40038
7676,Ciao America,54965,2002,1.0,0.0,54965,0
7677,DAZN Boxing: Canelo Alvarez vs. Rocky Fielding,54916,2018,1.0,0.0,54916,0
7678,Snowmen,54805,2011,1.0,0.0,54805,0
7679,Once in the Life,54780,2000,1.0,0.0,54780,0
7680,Orphans,54754,2000,1.0,0.0,54754,0
7681,The Nature of Existence,54645,2010,1.0,0.0,54645,0
7682,What Our Fathers Did: A Nazi Legacy,54603,2015,0.734739849458821,0.2652601505411791,40119,14484
7683,Grand Champion,54579,2004,1.0,0.0,54579,0
7684,The Lottery,54543,2010,1.0,0.0,54543,0
7685,The Harimaya Bridge,54473,2010,1.0,0.0,54473,0
7686,Schizo,54357,2005,1.0,0.0,54357,0
7687,Digimon Adventure tri. Part 6: Future,54324,2018,1.0,0.0,54324,0
7688,Harlan: In the Shadow of Jew Suess,54305,2010,1.0,0.0,54305,0
7689,The Search for General Tso,54275,2015,1.0,0.0,54275,0
7690,Wagner & Me 2012 Re-release,54215,2012,0.6962095361062437,0.30379046389375636,37745,16470
7691,Line of Duty,54204,2013,1.0,0.0,54204,0
7692,Jungle,54125,2000,1.0,0.0,54125,0
7693,Last Passenger,54110,2014,0.2736277952319349,0.7263722047680651,14806,39304
7694,Low Down,54051,2014,1.0,0.0,54051,0
7695,A Beautiful Soul,54008,2012,1.0,0.0,54008,0
7696,L.A. Twister,54000,2004,1.0,0.0,54000,0
7697,Surviving Progress,53953,2012,1.0,0.0,53953,0
7698,The Assassin's Code,53940,2018,0.20797182054134222,0.7920281794586578,11218,42722
7699,The Last Man on the Moon,53881,2016,0.9740353742506634,0.0259646257493365,52482,1399
7700,The Summer of Sangaile,53843,2015,0.0832048734283008,0.9167951265716991,4480,49363
7701,At Middleton,53837,2014,1.0,0.0,53837,0
7702,Easy,53825,2004,0.40109614491407336,0.5989038550859266,21589,32236
7703,Rising from Ashes,53804,2013,0.7174559512303917,0.2825440487696082,38602,15202
7704,The Heir Apparent: Largo Winch 2011 Re-release,53793,2011,0.1924413957206328,0.8075586042793672,10352,43441
7705,Down by Love,53780,2016,0.012551134250650799,0.9874488657493492,675,53105
7706,The Legend of Hallowaiian,53738,2018,0.00839257136476981,0.9916074286352302,451,53287
7707,The Other F Word,53714,2011,1.0,0.0,53714,0
7708,Leonie 2013 Re-release,53692,2013,1.0,0.0,53692,0
7709,Grass,53503,2018,0.15109433115900042,0.8489056688409996,8084,45419
7710,God of Vampires,53345,2010,1.0,0.0,53345,0
7711,Boys Life 4: Four Play,53169,2003,1.0,0.0,53169,0
7712,The Great Silence,53074,2018,1.0,0.0,53074,0
7713,Waiting for Happiness,53048,2003,0.1396094103453476,0.8603905896546524,7406,45642
7714,Love Thy Nature,52947,2015,0.7771733998149093,0.22282660018509076,41149,11798
7715,Ping Pong Summer,52909,2014,1.0,0.0,52909,0
7716,Mia and the Migoo 2010 Re-release,52873,2010,0.3215251640723999,0.6784748359276,17000,35873
7717,To Be Takei,52823,2014,1.0,0.0,52823,0
7718,Occupy Unmasked,52768,2012,1.0,0.0,52768,0
7719,!Women Art Revolution,52681,2011,1.0,0.0,52681,0
7720,Salvation Army,52511,2014,0.07482241816000457,0.9251775818399954,3929,48582
7721,Cropsey,52476,2010,1.0,0.0,52476,0
7722,Hush!,52462,2002,0.4055888071365941,0.5944111928634059,21278,31184
7723,Going Attractions: The Definitive Story of the American Drive-in Movie,52458,2013,1.0,0.0,52458,0
7724,A Tale of Winter,52431,2014,0.4437832579962236,0.5562167420037764,23268,29163
7725,Breath Made Visible: Anna Halprin,52387,2010,1.0,0.0,52387,0
7726,Birdboy: The Forgotten Children,52366,2017,0.7406714280258183,0.25932857197418174,38786,13580
7727,Here and There,52307,2010,0.5191656948400788,0.48083430515992126,27156,25151
7728,The Human Experience,52296,2010,1.0,0.0,52296,0
7729,In My Skin,52231,2002,0.5943979628955984,0.4056020371044016,31046,21185
7730,Bigger,52133,2018,0.8896859954347535,0.11031400456524658,46382,5751
7731,Henri-Georges Clouzot's Inferno,52003,2010,0.4901447993384997,0.5098552006615003,25489,26514
7732,Herod's Law,52000,2003,1.0,0.0,52000,0
7733,Hiding and Seeking: Faith and Tolerance After the Holocaust,51936,2004,1.0,0.0,51936,0
7734,Quay,51858,2015,1.0,0.0,51858,0
7735,The Snowman Trek,51743,2018,1.0,0.0,51743,0
7736,Wanda 2018 Re-release,51713,2018,1.0,0.0,51713,0
7737,Midnight Family,51712,2019,0.8181853341584159,0.18181466584158415,42310,9402
7738,Agnivarsha: The Fire and the Rain,51549,2002,1.0,0.0,51549,0
7739,Tickling Giants,51499,2017,1.0,0.0,51499,0
7740,The Yes Men Are Revolting,51331,2015,0.9777717168962226,0.022228283103777443,50190,1141
7741,Venus and Serena,51271,2013,1.0,0.0,51271,0
7742,God's Sandbox,51246,2005,1.0,0.0,51246,0
7743,God Loves Uganda,51229,2013,1.0,0.0,51229,0
7744,A Matter of Taste,51148,2001,0.2095878626730273,0.7904121373269727,10720,40428
7745,An Invisible Sign,51138,2011,0.02501075521138879,0.9749892447886112,1279,49859
7746,Da wan,51059,2002,0.01605985232769933,0.9839401476723006,820,50239
7747,Wasabi Tuna 2005 Re-release,51036,2005,1.0,0.0,51036,0
7748,The Unknowns,51035,2016,1.0,0.0,51035,0
7749,The Good Doctor,51017,2012,0.10204441656702667,0.8979555834329733,5206,45811
7750,As I Open My Eyes,50721,2016,0.6109698152638946,0.38903018473610534,30989,19732
7751,Long Night's Journey Into Day,50715,2000,1.0,0.0,50715,0
7752,Asambhav,50611,2004,0.38537076920037144,0.6146292307996285,19504,31107
7753,Keep Quiet,50451,2017,1.0,0.0,50451,0
7754,Clinton Road,50400,2019,1.0,0.0,50400,0
7755,Wake in Fright 2012 Re-release,50394,2012,1.0,0.0,50394,0
7756,Midnight Traveler,50336,2019,0.8197910044500953,0.18020899554990463,41265,9071
7757,The Fitzgerald Family Christmas,50292,2012,1.0,0.0,50292,0
7758,The Royal Wedding: Prince Harry and Meghan Markle,50264,2018,1.0,0.0,50264,0
7759,The Warrior 2005 Re-release,50257,2005,1.0,0.0,50257,0
7760,The Retrieval,50257,2014,1.0,0.0,50257,0
7761,You'll Get Over It,50256,2004,1.0,0.0,50256,0
7762,In Order of Disappearance 2016 Re-release,50251,2016,1.0,0.0,50251,0
7763,A Family Affair,50075,2003,1.0,0.0,50075,0
7764,Quest,50022,2017,0.955719483427292,0.04428051657270801,47807,2215
7765,The Discoverers,50020,2014,1.0,0.0,50020,0
7766,AKA,49988,2003,1.0,0.0,49988,0
7767,Spring,49970,2015,1.0,0.0,49970,0
7768,On the Outs,49940,2005,1.0,0.0,49940,0
7769,How to Kill Your Neighbor's Dog,49894,2002,1.0,0.0,49894,0
7770,Free Trip to Egypt,49693,2019,1.0,0.0,49693,0
7771,The Fantasticks,49666,2000,1.0,0.0,49666,0
7772,NOW: In the Wings on a World Stage,49591,2014,1.0,0.0,49591,0
7773,Red Herring,49480,2015,1.0,0.0,49480,0
7774,GasLand,49428,2010,0.6240592376790484,0.3759407623209517,30846,18582
7775,Eureka,49388,2001,1.0,0.0,49388,0
7776,Jumanji/Jumanji: Welcome to the Jungle 2018 NCM Fathom Event,49381,2018,1.0,0.0,49381,0
7777,Shirin in Love,49254,2014,1.0,0.0,49254,0
7778,Confusion of Genders 2003 Re-release,49237,2003,1.0,0.0,49237,0
7779,The Amati Girls,49136,2001,1.0,0.0,49136,0
7780,Bonsai,49128,2012,0.4328895945285784,0.5671104054714216,21267,27861
7781,Assisted Living,49048,2005,1.0,0.0,49048,0
7782,Hal,49045,2018,0.9929248649199715,0.007075135080028545,48698,347
7783,Raging Bull 25th Anniversary,49034,2005,1.0,0.0,49034,0
7784,Orgasm Inc.,49001,2011,1.0,0.0,49001,0
7785,Chocolate: Deep Dark Secrets,49000,2005,1.0,0.0,49000,0
7786,Lucky Them,48995,2014,1.0,0.0,48995,0
7787,The Internet's Own Boy: The Story of Aaron Swartz,48911,2014,1.0,0.0,48911,0
7788,Bolivar Is Me,48911,2002,1.0,0.0,48911,0
7789,The Seven Five,48869,2015,1.0,0.0,48869,0
7790,The Bounty Killer,48815,2019,1.0,0.0,48815,0
7791,A Thousand Clouds of Peace,48782,2004,1.0,0.0,48782,0
7792,The Citizen,48767,2013,0.49820575389095084,0.5017942461090491,24296,24471
7793,A Birder's Guide to Everything,48713,2014,1.0,0.0,48713,0
7794,American Mustang,48700,2014,1.0,0.0,48700,0
7795,Tales from Earthsea 2010 Re-release,48658,2010,1.0,0.0,48658,0
7796,The China Hustle,48650,2018,1.0,0.0,48650,0
7797,Person to Person,48499,2017,1.0,0.0,48499,0
7798,Alléluia,48426,2014,0.13079750547226696,0.869202494527733,6334,42092
7799,Boogie Woogie,48411,2010,0.05407861849579641,0.9459213815042036,2618,45793
7800,"Lebanon, Pa.",48381,2011,1.0,0.0,48381,0
7801,Waydowntown,48333,2000,1.0,0.0,48333,0
7802,Ceremony,48174,2011,0.4622825590567526,0.5377174409432474,22270,25904
7803,The Forbidden Room,48082,2015,0.7155276402811863,0.2844723597188137,34404,13678
7804,Interview with the Assassin,48058,2002,1.0,0.0,48058,0
7805,L!fe Happens,48041,2012,0.6433046772548449,0.3566953227451552,30905,17136
7806,Un Flic,48040,2013,1.0,0.0,48040,0
7807,Blackball 2005 Re-release,48000,2005,1.0,0.0,48000,0
7808,Saving Banksy,47965,2017,1.0,0.0,47965,0
7809,The Queen,47818,2019,1.0,0.0,47818,0
7810,Alphaville,47696,2014,1.0,0.0,47696,0
7811,So B. It,47627,2017,1.0,0.0,47627,0
7812,GMO OMG,47558,2013,1.0,0.0,47558,0
7813,350 Days - Legends. Champions. Survivors,47526,2018,1.0,0.0,47526,0
7814,Entre les Bras,47439,2012,1.0,0.0,47439,0
7815,Twist,47370,2004,1.0,0.0,47370,0
7816,Alabama Moon,47305,2011,1.0,0.0,47305,0
7817,Daughters of the Dust 2016 Re-release,47287,2016,0.8667498466809059,0.13325015331909404,40986,6301
7818,The Raft,47269,2019,0.8394084918233937,0.16059150817660622,39678,7591
7819,Every Man for Himself,47262,2010,1.0,0.0,47262,0
7820,Never Been Thawed,47219,2005,1.0,0.0,47219,0
7821,Went the Day Well?,47214,2011,1.0,0.0,47214,0
7822,The Goebbels Experiment,47211,2005,1.0,0.0,47211,0
7823,Ivansxtc,47027,2002,1.0,0.0,47027,0
7824,Diary of a Country Priest,47000,2011,1.0,0.0,47000,0
7825,A Master Builder,46874,2014,1.0,0.0,46874,0
